127.0.0.1 - - [08/Feb/2018:13:42:51 +0000] "GET /2018/02/08/hello-world/ HTTP/1.1" 200 19549 "http://testewp.local/2018/02/08/hello-world/" "WordPress/4.9.4; http://testewp.local"
127.0.0.1 - - [08/Feb/2018:13:42:53 +0000] "POST /wp-cron.php?doing_wp_cron=1518097372.5481059551239013671875 HTTP/1.1" 499 0 "http://testewp.local/wp-cron.php?doing_wp_cron=1518097372.5481059551239013671875" "WordPress/4.9.4; http://testewp.local"
127.0.0.1 - - [08/Feb/2018:14:33:02 +0000] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=4.9.4 HTTP/1.0" 200 331511 "http://testewp.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:02 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter,heartbeat,wp-auth-check,wplink,jquery-ui-position,jquery-ui-menu,jquery-ui-autocomplete&ver=4.9.4 HTTP/1.0" 200 244328 "http://testewp.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:03 +0000] "POST /wp-cron.php?doing_wp_cron=1518100382.7239930629730224609375 HTTP/1.1" 499 0 "http://testewp.local/wp-cron.php?doing_wp_cron=1518100382.7239930629730224609375" "WordPress/4.9.4; http://testewp.local"
127.0.0.1 - - [08/Feb/2018:14:33:03 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=eb17e099f0&1518100383288 HTTP/1.0" 200 1114 "http://testewp.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:04 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 521 "http://testewp.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:04 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testewp.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:04 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=2&_ajax_nonce=eb17e099f0&1518100384520 HTTP/1.0" 200 572 "http://testewp.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:04 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=yes&_ajax_nonce=eb17e099f0&1518100384901 HTTP/1.0" 200 1 "http://testewp.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:12 +0000] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.0" 200 878 "http://testewp.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:12 +0000] "GET /wp-admin/plugins.php HTTP/1.0" 200 34086 "http://testewp.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:12 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils&ver=4.9.4 HTTP/1.0" 200 41526 "http://testewp.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:12 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5B%5D=,site-icon,l10n,buttons,wp-auth-check&ver=4.9.4 HTTP/1.0" 200 94628 "http://testewp.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:12 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,underscore,wp-util,wp-a11y,updates,jquery-ui-core,thickbox,plugin-install,svg-painter,heartbeat,wp-&load%5B%5D=auth-check&ver=4.9.4 HTTP/1.0" 200 34396 "http://testewp.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:12 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testewp.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:17 +0000] "GET /wp-admin/plugin-install.php HTTP/1.0" 200 69437 "http://testewp.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:17 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,jquery-ui-core,thickbox,plugin-install,underscore,wp-util,wp-a11y,updates,svg-painter,heartbeat,wp-&load%5B%5D=auth-check&ver=4.9.4 HTTP/1.0" 200 34338 "http://testewp.local/wp-admin/plugin-install.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:18 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testewp.local/wp-admin/plugin-install.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:23 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testewp.local/wp-admin/plugin-install.php?s=social&tab=search&type=term" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:26 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 108380 "http://testewp.local/wp-admin/plugin-install.php?s=social&tab=search&type=term" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:52 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testewp.local/wp-admin/plugin-install.php?s=social+media&tab=search&type=term" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:52 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testewp.local/wp-admin/plugin-install.php?s=social+media+&tab=search&type=term" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:53 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 499 0 "http://testewp.local/wp-admin/plugin-install.php?s=social+media+&tab=search&type=term" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:53 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testewp.local/wp-admin/plugin-install.php?s=social+media+f&tab=search&type=term" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:55 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 97737 "http://testewp.local/wp-admin/plugin-install.php?s=social+media+f&tab=search&type=term" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:55 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testewp.local/wp-admin/plugin-install.php?s=social+media+feather&tab=search&type=term" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:33:57 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 13071 "http://testewp.local/wp-admin/plugin-install.php?s=social+media+feather&tab=search&type=term" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:34:17 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://testewp.local/wp-admin/plugin-install.php?s=social+media+feather&tab=search&type=term" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:34:39 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 285 "http://testewp.local/wp-admin/plugin-install.php?s=social+media+feather&tab=search&type=term" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:34:44 +0000] "GET /wp-admin/plugins.php HTTP/1.0" 200 37345 "http://testewp.local/wp-admin/plugin-install.php?s=social+media+feather&tab=search&type=term" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:34:44 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testewp.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:34:51 +0000] "GET /wp-admin/plugins.php?action=activate&plugin=social-media-feather%2Fsocial-media-feather.php&plugin_status=all&paged=1&s&_wpnonce=001696fd99 HTTP/1.0" 302 0 "http://testewp.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:34:52 +0000] "GET /wp-admin/plugins.php?activate=true&plugin_status=all&paged=1&s= HTTP/1.0" 200 38809 "http://testewp.local/wp-admin/plugins.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:34:52 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils,jquery-ui-core,thickbox,moxiejs,plupload,jquery-ui-widget,jquery-ui-progressbar,jquery-ui-mouse&load%5B%5D=,jquery-ui-resizable,jquery-ui-draggable,jquery-ui-button,jquery-ui-position,jquery-ui-dialog&ver=4.9.4 HTTP/1.0" 200 105998 "http://testewp.local/wp-admin/plugins.php?activate=true&plugin_status=all&paged=1&s=" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:34:52 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,underscore,wp-util,wp-a11y,updates,plugin-install,svg-painter,heartbeat,wp-auth-check&ver=4.9.4 HTTP/1.0" 200 28691 "http://testewp.local/wp-admin/plugins.php?activate=true&plugin_status=all&paged=1&s=" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:34:52 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testewp.local/wp-admin/plugins.php?plugin_status=all&paged=1&s" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:34:57 +0000] "GET / HTTP/1.0" 200 61037 "http://testewp.local/wp-admin/plugins.php?plugin_status=all&paged=1&s" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:34:57 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testewp.local/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:35:02 +0000] "GET /wp-admin/ HTTP/1.0" 200 56180 "http://testewp.local/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:35:02 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,utils,jquery-ui-core,jquery-ui-widget,jquery-ui-mouse,thickbox,moxiejs,plupload,jquery-ui-progressbar&load%5B%5D=,jquery-ui-resizable,jquery-ui-draggable,jquery-ui-button,jquery-ui-position,jquery-ui-dialog&ver=4.9.4 HTTP/1.0" 200 106025 "http://testewp.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:35:02 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-sortable,pos&load%5B%5D=tbox,underscore,wp-util,wp-a11y,dashboard,plugin-install,updates,shortcode,media-upload,svg-painter,heartbeat,wp-auth-check,wpli&load%5B%5D=nk,jquery-ui-menu,jquery-ui-autocomplete&ver=4.9.4 HTTP/1.0" 200 67850 "http://testewp.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:35:03 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testewp.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:35:19 +0000] "GET /wp-admin/customize.php HTTP/1.0" 200 345668 "http://testewp.local/wp-admin/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:35:19 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=editor-buttons&ver=4.9.4 HTTP/1.0" 200 6484 "http://testewp.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:35:19 +0000] "GET /wp-admin/load-styles.php?c=1&dir=ltr&load%5B%5D=dashicons,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets,site-icon&load%5B%5D=,l10n,buttons,customize-controls,customize-widgets,customize-nav-menus,wp-color-picker,media-views,code-editor&ver=4.9.4 HTTP/1.0" 200 116233 "http://testewp.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:35:19 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=jquery-core,jquery-migrate,underscore,wp-a11y,wp-util,jquery-ui-core,jquery-ui-widget,jquery-ui-mouse,jquery-ui-sortable,jquery-&load%5B%5D=ui-draggable,jquery-ui-droppable,backbone,wp-backbone,moxiejs,plupload,thickbox,jquery-ui-progressbar,jquery-ui-resizable,jquery&load%5B%5D=-ui-button,jquery-ui-position,jquery-ui-dialog,wp-ajax-response,jquery-color,wp-lists,postbox,nav-menu,shortcode,utils,media-mod&load%5B%5D=els,wp-plupload&ver=4.9.4 HTTP/1.0" 200 152386 "http://testewp.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:35:19 +0000] "GET /wp-includes/js/tinymce/wp-tinymce.php?c=1&ver=4607-20180123 HTTP/1.0" 200 214099 "http://testewp.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:35:20 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=heartbeat,customize-base,customize-controls,customize-widgets,accordion,customize-nav-menus,jquery-ui-slider,jquery-touch-punch,&load%5B%5D=iris,wp-color-picker,imgareaselect,customize-models,customize-views,mce-view,image-edit,updates,quicktags,wplink,jquery-ui-menu,&load%5B%5D=jquery-ui-autocomplete,media-upload&ver=4.9.4 HTTP/1.0" 200 107555 "http://testewp.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:35:21 +0000] "GET /?customize_changeset_uuid=45cb3c65-4ea8-4bd4-8208-d69ff6a25d5b&customize_theme=twentyseventeen&customize_messenger_channel=preview-0 HTTP/1.0" 200 115511 "http://testewp.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:35:22 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://testewp.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:35:47 +0000] "POST /?customize_changeset_uuid=45cb3c65-4ea8-4bd4-8208-d69ff6a25d5b&customize_theme=twentyseventeen&customize_messenger_channel=preview-1&customize_autosaved=on HTTP/1.0" 200 121775 "http://testewp.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:36:05 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 2043 "http://testewp.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:36:06 +0000] "POST /?customize_changeset_uuid=45cb3c65-4ea8-4bd4-8208-d69ff6a25d5b&customize_theme=twentyseventeen&customize_messenger_channel=preview-2&customize_autosaved=on HTTP/1.0" 200 121971 "http://testewp.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:36:09 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 2043 "http://testewp.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:36:10 +0000] "POST /?customize_changeset_uuid=45cb3c65-4ea8-4bd4-8208-d69ff6a25d5b&customize_theme=twentyseventeen&customize_messenger_channel=preview-3&customize_autosaved=on HTTP/1.0" 200 122097 "http://testewp.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:36:15 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 2039 "http://testewp.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:36:16 +0000] "POST /?customize_changeset_uuid=45cb3c65-4ea8-4bd4-8208-d69ff6a25d5b&customize_theme=twentyseventeen&customize_messenger_channel=preview-4&customize_autosaved=on HTTP/1.0" 200 122086 "http://testewp.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
127.0.0.1 - - [08/Feb/2018:14:36:20 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 2039 "http://testewp.local/wp-admin/customize.php" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
